objID,u,g,r,i,z
588848900971496097,19.8706,23.54622,20.94231,20.8193,20.14041
588848900971496106,23.55832,23.22151,21.60133,20.76107,21.21417
588848900971496113,21.51419,21.87674,21.88627,21.06521,20.03017
588848900971496121,23.79052,22.64122,21.93806,20.62553,20.22228
588848900971496122,23.07053,24.02855,22.44844,22.19374,22.65595
588848900971496125,24.75618,24.11897,22.62944,22.86351,22.52891
588848900971496128,22.71815,23.98956,21.93181,20.51856,19.87182
588848900971496132,24.20004,23.05224,21.87464,27.67516,26.25053
588848900971496133,18.47291,23.07921,21.86519,23.54528,22.74454
588848900971496135,23.12145,23.22553,21.1252,21.03658,19.76226
588848900971496139,24.58711,22.08418,21.54258,24.36666,22.79808
588848900971496149,23.19594,22.54332,22.05432,20.41399,20.40809
588848900971496150,23.25593,23.1118,21.62927,25.815,24.34765
588848900971496158,24.6078,21.9683,20.88105,21.43959,22.83195
588848900971496160,24.87744,23.05505,21.54262,21.11066,22.67416
588848900971496162,24.38823,22.97747,21.9588,22.4594,20.43134
588848900971496163,23.99289,22.30222,21.69165,20.5629,20.06274
588848900971496167,22.47616,22.11579,21.29814,22.81064,20.7122
588848900971496169,23.137,23.39135,21.90732,24.34686,19.84597
588848900971496171,22.01268,25.26987,21.25368,21.2514,20.19313
588848900971496177,26.93121,22.88479,21.56957,20.81476,20.12889
588848900971496179,27.4853,22.42274,21.6247,21.53607,22.59455
588848900971496180,23.95501,24.93138,21.42502,20.85703,24.00196
588848900971496182,23.33903,25.36974,21.87816,22.55568,20.81122
588848900971496187,24.62176,21.89945,21.19325,21.1244,24.53251
588848900971496189,23.16773,23.21767,22.71568,24.39028,22.80017
588848900971496191,24.70821,23.17444,21.46447,24.33106,20.33547
588848900971496195,21.84144,23.39064,21.9261,25.03074,22.79268
588848900971496196,25.43261,24.06928,21.25502,25.9826,21.4263
588848900971496200,26.86897,23.58323,22.36165,21.50974,19.83925
588848900971496204,21.9626,23.6346,21.45051,22.48221,20.87053
588848900971496206,25.02008,24.21712,21.67495,20.78687,20.403
588848900971496212,23.03227,22.15411,21.57313,21.62168,20.3248
588848900971496215,24.64463,23.64763,21.56137,20.60885,19.92591
588848900971496216,22.30088,22.82512,21.87238,21.19979,20.65077
588848900971496218,22.80148,26.00305,22.26984,22.38762,20.0349
588848900971496226,22.26338,23.53629,21.57629,21.03552,21.14242
588848900971496229,22.97454,21.99775,21.68817,20.91903,21.56722
588848900971496231,23.24326,24.39665,22.27173,21.65185,21.10873
588848900971496239,20.36665,29.97543,19.74704,28.49152,27.17244
588848900971496241,22.97802,23.39934,22.00088,21.40668,20.16288
588848900971496245,22.55415,23.97155,21.82794,20.861,21.08351
588848900971496247,21.82067,21.91209,20.66123,25.88904,19.81868
588848900971496248,21.97457,24.07366,21.13668,20.33426,19.47751
588848900971496255,24.01963,22.94781,21.84274,21.94755,23.984
588848900971496260,24.9278,24.00047,22.42929,21.58989,21.65912
588848900971496261,26.59692,26.07009,21.6796,21.25909,21.37423
588848900971496266,25.91359,25.11909,22.47985,25.19663,23.47035
588848900971496267,27.49572,23.00391,22.08812,23.38175,21.6079
588848900971496270,27.20446,22.26314,21.64039,20.82428,22.78559
588848900971496273,22.60139,24.70451,21.68774,21.26707,21.12031
588848900971496283,26.76072,24.15885,22.46011,21.08459,25.1923
588848900971496295,26.95064,21.61438,21.38192,21.32272,19.35538
588848900971496300,24.60998,22.4903,21.9905,21.71005,22.3869
588848900971496303,23.52704,23.51329,23.09585,21.91194,24.1222
588848900971496307,22.73999,22.68294,22.24335,22.17533,20.53687
588848900971496308,22.74747,22.62795,22.10419,20.80638,19.79129
588848900971496310,26.98395,23.04615,21.9574,21.65007,19.97721
588848900971496313,23.18404,22.86158,21.97351,21.30622,20.2336
588848900971496314,22.93631,22.63062,21.90451,21.25043,21.77602
588848900971496316,23.14955,23.13318,21.50288,20.91849,21.45515
588848900971496320,23.95698,24.40077,22.06776,23.34688,20.50058
588848900971496321,22.80194,23.18747,22.54205,21.60197,22.29889
588848900971496324,21.97652,22.7523,21.77168,20.47698,19.86002
588848900971496325,22.93252,22.96455,21.90033,21.26987,20.90153
588848900971496326,24.61029,27.11041,21.41552,24.36237,22.81524
588848900971496327,22.43527,21.74027,21.16019,21.02553,24.67894
588848900971496331,23.09336,23.31074,22.3822,21.51732,20.85553
588848900971496336,22.40727,24.34247,22.36938,23.66579,20.30127
588848900971496337,27.33282,26.53501,22.22351,22.59156,24.27479
588848900971496342,23.00789,22.86066,21.71402,20.65812,20.29164
588848900971496343,22.18486,22.26493,21.27378,21.38506,21.945
588848900971496351,26.48584,22.81521,21.38785,20.5144,20.51793
588848900971496352,22.41639,23.43723,22.05126,20.48201,19.95284
588848900971496354,23.38782,23.95177,21.01398,20.22595,19.78719
588848900971496357,22.30913,23.67235,21.06592,21.1157,22.81955
588848900971496358,22.34233,22.01499,20.86606,19.73582,19.02537
588848900971496366,21.67207,23.56358,21.95019,21.35376,20.24867
588848900971496367,22.29903,21.80538,20.60826,20.45953,19.93387
588848900971496372,22.40997,21.91199,20.53242,19.97046,19.84248
588848900971496441,19.71397,28.27507,30.59296,18.91596,20.00732
588848900971496471,22.58979,23.71918,21.5452,21.05799,24.83186
588848900971496511,25.41937,22.05163,22.46452,21.71341,22.24896
588848900971560964,22.84227,22.03675,20.85728,19.98264,19.90725
588848900971560972,23.04781,22.5506,21.10946,20.46449,19.97739
588848900971560973,23.04479,23.12091,22.10698,21.12039,21.50631
588848900971560974,23.00777,22.74719,22.41016,21.61003,22.31818
588848900971560978,17.64883,15.36442,14.37849,13.89232,13.58226
588848900971560980,20.50267,20.73707,20.30929,20.33438,19.33623
588848900971560982,23.62423,21.66135,21.51351,21.02141,19.9987
588848900971560983,22.60513,23.32348,21.58795,21.03801,20.2344
588848900971560984,23.83207,21.36027,20.62764,20.34738,19.27475
588848900971560989,22.82089,22.37995,21.47872,21.01957,20.41001
588848900971560992,25.53193,22.86067,21.43861,20.98111,20.61282
588848900971561007,20.8661,20.75969,20.40411,19.80099,20.10703
588848900971561008,22.57016,22.47726,21.02926,19.9912,20.61998
588848900971561009,21.84524,22.06083,20.95168,20.29177,19.91788
588848900971561014,22.83244,22.58605,21.81618,21.62723,21.05118
588848900971561015,23.52783,22.45514,21.30485,20.54152,22.36785
588848900971561019,24.69151,22.80873,21.54383,21.09686,24.95149
588848900971561037,20.79008,18.56816,17.55997,17.2468,16.90152
588848900971561038,24.5523,23.23421,21.28571,21.80819,20.05718
588848900971561052,22.15277,19.9118,18.75698,18.29787,18.10293
588848900971561053,23.69192,24.72602,21.2929,21.63918,20.00864
588848900971561054,22.80495,23.19926,21.75677,20.63968,21.2952
588848900971561059,25.32382,21.502,20.44919,19.6782,19.58768
588848900971561060,26.8213,22.2655,21.85126,20.98497,23.74381
588848900971561076,22.56682,23.57014,21.217,20.33589,21.16938
588848900971561077,22.21154,22.07398,21.55955,20.52144,21.75384
588848900971561081,24.62834,23.8461,22.76928,21.01759,24.08496
588848900971561082,22.93438,23.86184,22.88312,21.62522,21.64286
588848900971561093,22.11086,21.455,20.52567,20.09352,19.57668
588848900971561102,21.18798,19.84626,19.05117,18.42934,18.43912
588848900971561103,20.99539,19.65672,19.03103,18.46632,18.49239
588848900971561104,24.01707,22.18704,22.07822,22.65843,20.56742
588848900971561105,22.57946,21.17223,21.32801,24.17941,18.98488
588848900971561106,24.52123,22.02255,21.4446,19.94893,20.36034
588848900971561109,23.0423,23.05202,22.36171,21.35753,21.98578
588848900971561111,22.5864,23.35783,21.37222,24.35212,20.13248
588848900971561114,26.69275,25.09912,21.84824,24.35935,21.97247
588848900971561116,24.71126,23.82432,21.77657,21.66543,20.63112
588848900971561127,23.4013,21.77802,21.18697,20.51502,21.2247
588848900971561128,21.7736,20.50731,20.99524,18.81902,20.07818
588848900971561131,24.20203,22.59931,21.91894,23.26985,22.23001
588848900971561133,27.88187,24.20264,22.15804,21.01927,22.81669
588848900971561134,26.54534,22.41273,21.62476,21.25577,21.04195
588848900971561142,24.82389,19.18991,18.09366,17.92763,17.69641
